reference,latitude,longitude
BE3279,48.9366347668662,2.35373069370057
BE3280,48.9365818488094,2.35371292054425
BE3281,48.9366455631833,2.35318463294354
BE3282,48.9368024897085,2.3526578363206
BE3283,48.9367763656113,2.35255547144503
BE3284,48.9367221454466,2.35254356752532
BE3285,48.9367968204568,2.35191596541232
BE3286,48.9363089336053,2.355738199384
BE3287,48.9363606663726,2.35543120442577
BE3314,48.9417849757129,2.34712946510465
BE3417,48.9489933658535,2.35233440200908
BE3423,48.9364073080354,2.35515573161441
BE3616,48.9382059479413,2.35249558889439
BE3617,48.9381436949716,2.35211732001273
BE3618,48.9352633609415,2.35588425694524
BE3713,48.9437880815621,2.34681783634168
BE3714,48.9418457052579,2.34714732642776
REG34036,48.9395204605142,2.34885021151437
REG35188,48.9474105970602,2.35185331367368
REG36292,48.940048389604,2.3547548544592
REG46294,48.944187530426,2.35648169005147
REG36455,48.9434651372914,2.35489686761356
REG33256,48.942696209125,2.34959390980043
REG33360,48.9382101743796,2.34557035272521
REG33463,48.9416848570716,2.34858092431137
REG25751,48.9360920456525,2.3546042456888
REG25752,48.9373948466661,2.35288177217033
REG33858,48.9474757862567,2.35443051288337
REG32828,48.9465949865862,2.35410652819343
REG33770,48.9438355975145,2.3465500009671
REG32835,48.9478299012789,2.35344014071389
REG35200,48.9434357535866,2.35504481629937
REG25440,48.9366820419162,2.35603794982503
REG28716,48.9365373175125,2.35390548234434
REG24773,48.9376762569879,2.3536607333219
REG25808,48.9352278606301,2.3558305295814
REG32510,48.9384030492734,2.34570194928685
REG37828,48.9470549578781,2.35130175260802
REG25441,48.9367071619077,2.3560413462786
REG25442,48.9359838693073,2.35608752101767
REG44095,48.9461727617375,2.34295717555215
REG44484,48.9409213350274,2.34230049729808
REG44492,48.9463551683382,2.34641868601381
REG25444,48.9362672217301,2.35599365218059
REG33672,48.9474910323713,2.3557234644157
REG10386,48.9428701737735,2.35116528879077
REG23150,48.9430236228832,2.35175210299883
REG13362,48.9343787243836,2.35283900602504
REG33461,48.9413074665194,2.34775791714152
REG23954,48.9415042599906,2.35024181130262
REG22009,48.9479129752659,2.35728436301271
REG7945,48.9322710199076,2.35206629890651
REG14715,48.9344030931859,2.35371358952375
REG14868,48.9364766034531,2.35476925484415
REG3038,48.9398616615054,2.3511219495749
REG4789,48.9411531060017,2.35100194040312
REG24314,48.9389913157296,2.35234593195421
REG13353,48.9369075794389,2.35120177364294
REG1679,48.9437121211165,2.35113356762399
REG14946,48.9353511336313,2.35138829079871
REG2823,48.9475162156497,2.35519340820334
REG40210,48.9376208057695,2.3462443823612
REG20977,48.943351825324,2.3554398316441
REG6939,48.9479078861009,2.35558556092584
REG5434,48.9349632586449,2.35487761314314
REG569,48.9362923025875,2.34896688443853
REG41940,48.943707863987,2.3500624056489
REG6615,48.950789548127,2.35521187985665
REG20754,48.9467533642787,2.34850796151942
REG6865,48.9468323315409,2.35195993552452
REG22866,48.9395893530393,2.34725031288628
REG4779,48.9320599595819,2.35174072311541
REG23867,48.9421998305075,2.35396880373302
REG13190,48.9373373293952,2.3563532471746
REG3017,48.9464465970676,2.35110736972374
REG6581,48.9424015055015,2.35265489812228
REG20469,48.9500706078642,2.35339763256866
REG3140,48.946674876636,2.34911841788505
REG2413,48.9471512458668,2.35199806774907
REG2420,48.9461456239984,2.35207778647968
REG6948,48.9429766710859,2.35104568801976
REG867,48.9374943126973,2.34902961735777
REG20473,48.9506503934991,2.35470073531162
REG6712,48.944996539395,2.35056836193607
REG6576,48.9408162327183,2.3564944443412
REG2416,48.9468675035905,2.35173580707017
REG24509,48.9302578105588,2.35411145925183
REG1677,48.9435367058486,2.35109021395306
REG3175,48.9432361746678,2.34893738717795
REG2994,48.9444197309922,2.35172565649472
REG14719,48.9318248716529,2.35454074416948
REG23953,48.9414398001812,2.35085306305121
REG3039,48.9395776450529,2.3511107439295
REG19640,48.9369088973913,2.34870145979563
REG38546,48.9421290422001,2.34618020779281
REG35749,48.9455491418546,2.35216959859395
REG19637,48.9406716953288,2.35645468054837
REG7946,48.9322923469363,2.35209697725758
REG13352,48.9368221995419,2.35190854696012
REG39416,48.9413342379041,2.34851986317525
REG35397,48.942260775793,2.34812520743144
REG20322,48.9439668029504,2.35267671557989
REG11249,48.9417714344143,2.34717670318134
REG23454,48.9390363116934,2.35522562602483
REG46688,48.9423520395992,2.35685564001537
REG46689,48.9419295413849,2.35680349984013
REG46690,48.9417934481321,2.35678662608268
REG46691,48.9414142758698,2.3567458335022
REG46692,48.940967990539,2.35669473607766
REG46693,48.9401216176781,2.35659481458857
REG46694,48.9391864361521,2.35647209083209
REG46695,48.9387060065266,2.35641811960968
REG46696,48.9386155862663,2.35555800694667
REG46697,48.9385714570455,2.35502391932897
REG4783,48.9407335779317,2.35573708250506
REG5531,48.947145243986,2.35195795480852
REG19627,48.9305798276931,2.35303548247218
REG23488,48.944745384242,2.34738544785281
REG3130,48.9453053172369,2.35425671718182
REG3176,48.9434954007545,2.34892688214912
REG6949,48.9430273565831,2.35153112135368
REG13275,48.935159849027,2.35520215556638
REG2802,48.9476363564568,2.35023521415538
REG14644,48.9316842709124,2.35605235207411
REG20973,48.9443091620721,2.35446455697713
REG24276,48.9381540543543,2.34742157186141
REG2497,48.9489678346817,2.35199161662472
REG8150,48.9423186019621,2.35244466328778
REG2419,48.9461218324442,2.35252745970306
REG6573,48.941854484206,2.35608617538889
REG6953,48.9431275605559,2.35265114914225
REG6957,48.9395734417158,2.35151068757721
REG3030,48.9401022280389,2.35483107282061
REG2560,48.9421551433071,2.35243284588685
REG887,48.9440632250263,2.35135489981434
REG2999,48.94383108478,2.35214673325524
REG3990,48.9415969431392,2.35232527768753
REG6648,48.9442677564793,2.35466546177814
REG6671,48.932581920789,2.35344279385646
REG38805,48.9506565736823,2.35480640442739
REG8556,48.9483936372563,2.35314453974635
REG868,48.9374632890775,2.34928563308634
REG2418,48.9460965011076,2.35297657140714
REG33448,48.9416730584,2.34867291736253
REG33358,48.9385399946239,2.34699387239432
REG33361,48.9383191282936,2.34547338181829
REG33362,48.938354733202,2.34541829535292
REG2585,48.9422032830084,2.34729018023655
REG6446,48.9479603264198,2.35181040032987
REG3127,48.9463327327063,2.35422530023497
REG883,48.9436753615866,2.3518962942044
REG2822,48.9461653209044,2.35624846370797
REG2824,48.9475327410289,2.35487353560305
REG22868,48.9400974875203,2.34722965168095
REG22874,48.9401160551533,2.35006199059756
REG1791,48.9299289877816,2.35417389705283
REG2943,48.9398974033998,2.35637122901668
REG6956,48.9392236180803,2.35149045112868
REG20673,48.9450661694144,2.34993155241219
REG19629,48.9321814089513,2.35037563602246
REG23945,48.9399938000438,2.34627489459374
REG35520,48.9435004099132,2.35470008593795
REG33676,48.9479686406292,2.35449328395369
REG37889,48.9398361890946,2.3494227543555
REG38332,48.9300833304981,2.354287906531
REG32512,48.9386732774803,2.34599417249235
REG2502,48.9486561556303,2.35197528897279
REG32952,48.9414821109893,2.35015577193071
REG32827,48.9466998469534,2.35413109822862
REG32834,48.9431147830161,2.35181947385738
REG26207,48.9486131887754,2.35273345422328
REG33771,48.9438955400716,2.34648602457085
REG33773,48.9443244745567,2.34670587767728
REG37636,48.9362489703383,2.34897132660166
REG38000,48.9435336618606,2.35454110849117
REG25022,48.937139515623,2.35285349521487
REG28683,48.9326978901961,2.35539031725606
REG38509,48.9453228122276,2.35361956171532
REG35201,48.9433980378348,2.3552236862496
REG36913,48.9410100198005,2.34854419224369
REG28924,48.9372489611159,2.35102744221223
REG35396,48.9423700055948,2.34809519019385
REG37635,48.9361867795212,2.34747578163046
REG37637,48.9362229640459,2.34854518504068
REG32498,48.9438536267761,2.34818317473524
REG32502,48.9408827072747,2.34751792088419
REG32504,48.9427844563475,2.35015515663222
REG2815,48.9472048165075,2.34963247107007
REG3000,48.9438202005103,2.35195901501841
REG4788,48.9410856441982,2.35168203731594
REG11248,48.9421478080093,2.34717026740315
REG1615,48.9296696364833,2.35594024357586
REG40201,48.9375111339651,2.34725063675535
REG4787,48.9410417644499,2.35234340935711
REG6616,48.9506512002544,2.35501325888366
REG20243,48.9468083940843,2.35181862265109
REG23491,48.9448052538757,2.34961677200321
REG20465,48.9503295801468,2.35402758233921
REG22871,48.9395567557334,2.35002993285568
REG2499,48.9494396385753,2.35292116926642
REG1210,48.9490403188762,2.35741097898218
REG23410,48.9441916022375,2.34911860572594
REG23878,48.9397573169576,2.34618711543868
REG23486,48.9448319987816,2.34781779592634
REG14712,48.9339784432451,2.35518744113772
REG4758,48.9468429878913,2.35196125132355
REG3090,48.9442183938245,2.35142818733331
REG2996,48.9435524888282,2.35228950527093
REG3025,48.9392986916405,2.35398901073476
REG24355,48.9381437391171,2.34740497372144
REG13267,48.9301605756636,2.35571944659606
REG23949,48.9403222950382,2.34605817373551
REG24510,48.9303904158955,2.3539465438769
REG1617,48.9288899365129,2.35547940653818
REG24517,48.9407428398245,2.35376419957159
REG22859,48.9426341407778,2.35584402968156
REG22862,48.9421866857657,2.35191256362396
REG19644,48.9400810672885,2.34823006277676
REG13278,48.9363398118263,2.35504753324535
REG40216,48.9370863005699,2.34708483526645
REG13357,48.9367248826401,2.35258697554824
REG3122,48.9460109664076,2.35438366965994
REG23449,48.9412088556476,2.35094937872705
REG24359,48.9492658939869,2.35452206581516
REG23248,48.9296855055809,2.35606512153906
REG2518,48.945560641223,2.35218230111283
REG24353,48.9377349538444,2.34732667526112
REG6713,48.9448618386752,2.35122178411757
REG13273,48.9365066230883,2.35117618422852
REG2586,48.9456731206699,2.3513442300304
REG2415,48.9468586402395,2.35192190641827
REG6842,48.9457689911172,2.35438743655792
REG2588,48.9469964366236,2.35097230381107
REG20035,48.9297750480295,2.35481048126833
REG35192,48.9480033856353,2.35390527914076
REG36293,48.940072363914,2.35428466572775
REG13578,48.9357048728431,2.35464956246551
REG6934,48.9401207692815,2.35447844688863
REG2910,48.9392718575816,2.35109684500354
REG4786,48.940967552122,2.35303031709246
REG20309,48.9424387882605,2.35103127555901
REG20325,48.9420478066547,2.35267270745669
REG1790,48.9298833077339,2.35389134084194
REG2321,48.942491862389,2.35104994979296
REG20466,48.9502254290954,2.35387908788495
REG6946,48.9452689662255,2.35023336306194
REG23457,48.9401391428999,2.35411676793457
REG15104,48.9334795677288,2.35568233625222
REG2799,48.9468963977435,2.35070747756529
REG2820,48.9458280511884,2.35575543057122
REG1665,48.9501813220816,2.35488163196273
REG20476,48.949824574977,2.35353245016146
REG20483,48.9423134174978,2.34834907025941
REG20978,48.9433055399985,2.35565839669071
REG13268,48.9300427716781,2.35589082574588
REG23455,48.9392764578502,2.35513833271697
REG984,48.9462344078445,2.35173562255847
REG3172,48.9386288278692,2.34602898806291
REG20474,48.950418457035,2.35437279577541
REG6448,48.9476470972605,2.35197981202208
REG1295,48.9475609727378,2.35013035087017
REG6968,48.9388515940879,2.35289605263955
REG3087,48.946965436396,2.35706221329621
REG3024,48.9393128182897,2.35374308077909
REG13175,48.9371414988565,2.35274347005763
REG14642,48.9315400863478,2.35616454709907
REG13355,48.9367398960163,2.35268234221483
REG792,48.9300025834175,2.35366754399964
REG40211,48.9377032384575,2.34580344720513
REG38763,48.9389275405468,2.35219819758274
REG23330,48.9457832697201,2.35497978553675
REG8145,48.9414907503782,2.35270980730062
REG13277,48.9363857055108,2.35511463516763
REG2496,48.9489061646192,2.35236280725959
REG2938,48.9401620953969,2.35366317696755
REG2772,48.9344653962428,2.35542212065376
REG23148,48.9435557003754,2.35537851376414
REG36097,48.9409237272714,2.34573189421569
REG33827,48.9433729149162,2.34923336811937
REG33830,48.9435988526599,2.34951999058474
REG33831,48.9436065234822,2.34961080544259
REG5257,48.9291187667599,2.35436596281481
REG21927,48.9391074499749,2.35412582286462
REG14636,48.9350810924517,2.35530885134232
REG24847,48.9362119934873,2.35598620859656
REG14640,48.9317159636164,2.35603928943861
REG40215,48.9366700386289,2.34696951414132
REG14944,48.9362956862768,2.35120718435455
REG12124,48.9348251150435,2.35150551372165
REG25747,48.9372825386287,2.35366742716441
REG6970,48.9412830086966,2.35488358682221
REG6971,48.9401945000062,2.35184589058671
REG23866,48.9425620356787,2.35470894419854
REG23149,48.9434518156743,2.3558814026977
REG7943,48.9368234451838,2.34975477934392
REG24592,48.9402125588181,2.34783759832611
REG24595,48.9406579445378,2.34670750111675
REG23328,48.9406282806999,2.34629940521633
REG23862,48.9399396818539,2.3561328838735
REG32507,48.9393857268475,2.35015522657202
REG6447,48.9477191352712,2.35186198031608
REG14790,48.9364727626179,2.35459020867847
REG14553,48.9378213178294,2.35637835596788
REG20472,48.950992473762,2.35518582017638
REG6445,48.9480427898314,2.35166884076241
REG23413,48.9451181604076,2.3499783368709
REG1667,48.9511675034316,2.35521718985166
REG20651,48.9474292987955,2.34925602995849
REG24597,48.9468011915966,2.35055662824702
REG19630,48.9326193291445,2.35033144482273
REG22856,48.9453100420441,2.35362615214035
REG23786,48.9441342603653,2.34910796600028
REG13347,48.9368620851372,2.35118891594821
REG1614,48.9294057421684,2.35584987979452
REG24596,48.9470964281158,2.35112413920294
REG22971,48.9487713581539,2.35699817756394
REG24275,48.9383021599813,2.34746926323519
REG20972,48.9442454200691,2.35477419394891
REG2687,48.9498410823706,2.35376652820203
REG6852,48.9474152299953,2.35259088021259
REG13427,48.9370283288978,2.35267813327929
REG6828,48.9473139538076,2.35629726463738
REG2563,48.942439626547,2.3524530418325
REG40206,48.9374106004057,2.34717390074392
REG6622,48.9489938374227,2.35514705718435
REG3198,48.9423671364945,2.35310460061357
REG6835,48.9469831620788,2.35668120818744
REG6625,48.9505568257943,2.35456757442459
REG23450,48.9413926599552,2.35093428959339
REG8931,48.9481740555562,2.35317517411037
REG19634,48.9304194388959,2.35176749606896
REG2861,48.9474847365747,2.35174280015038
REG29052,48.9323689808244,2.35456274130061
REG40214,48.93667923365,2.34698862788796
REG41929,48.9457022093858,2.3514460724317
REG41930,48.9453883639463,2.35314637337239
REG41931,48.9436737452377,2.34936284217001
REG41932,48.9436622587969,2.3496397650162
REG35746,48.9455020022098,2.35250658327281
REG869,48.937428736544,2.34954404733928
REG23780,48.9427601481234,2.34900252531957
REG3031,48.9400768979758,2.35527664888941
REG23947,48.9402032752584,2.34596016490011
REG2898,48.9446268153826,2.34835350801326
REG23451,48.9416150002342,2.35096819282627
REG4790,48.9403165907286,2.35072556484149
REG22776,48.9455990463936,2.35192952209044
REG22867,48.9396925718278,2.3472493110996
REG18029,48.9401288359889,2.35311566537428
REG22873,48.9394551956697,2.35014330000261
REG15113,48.9379195085804,2.35245742308713
REG6580,48.942383029613,2.35288720300552
REG24352,48.9379717957428,2.3474011491309
REG38355,48.9413720736362,2.34565202855656
REG36008,48.9405103443882,2.3452917090699
REG36095,48.9413296249142,2.34593116418307
REG36962,48.9389541869561,2.35253401341632
REG38736,48.9411382139239,2.3455788034965
REG38668,48.9402154321201,2.34511399346964
REG14632,48.9349623941504,2.35473489979331
REG6653,48.9425990918019,2.3494828008924
REG794,48.9299811122161,2.35450600803968
REG795,48.9302707513929,2.35495430619868
REG2565,48.9423456089523,2.35341701215266
REG2421,48.9461597594879,2.35180576031109
REG6952,48.9430985286834,2.35234075189922
REG3123,48.9455561030865,2.35440375909952
REG3128,48.9459474169723,2.35436843841798
REG3029,48.940167468011,2.35324827054393
REG23944,48.9398389780692,2.34621808998563
REG6941,48.9460032057731,2.35031443471266
REG40202,48.9375000146627,2.34725582151469
REG6855,48.9474374946532,2.35331271219439
REG14871,48.9377502143071,2.35498087970972
REG23452,48.9417660947368,2.35099093774223
REG1980,48.9435458898217,2.35061288762383
REG2990,48.943970557574,2.3523131406609
REG33353,48.9436205922694,2.34965580710589
REG33357,48.9430291687392,2.35004771358701
REG35924,48.9417353056673,2.34555935552122
REG18174,48.9429200953405,2.35106641036447
REG14947,48.9348941399702,2.35145352374941
REG2789,48.9471159703148,2.35139766872896
REG15114,48.9381225278152,2.35501497088718
REG41933,48.9436132222713,2.34920967302754
REG33352,48.9436146443763,2.34953132639676
REG1691,48.9387605455362,2.35376602282929
REG888,48.9440416212943,2.35158604884545
REG2323,48.9419791471546,2.35159398411505
REG14798,48.934690088739,2.35592148688043
REG6047,48.9414458125135,2.34230863787412
REG6947,48.945197597708,2.35018575268616
REG22019,48.9304024045611,2.3531018920175
REG21921,48.9406516880031,2.35382947555101
REG6359,48.9409090617844,2.35371042019689
REG6360,48.9394081934222,2.35070826368066
REG6827,48.946425080407,2.35686027771618
REG3088,48.9433569131752,2.35109974724379
REG2800,48.9468614724429,2.35076142638448
REG3129,48.9455463669285,2.35438444954975
REG3139,48.9454165670564,2.34851210790054
REG18026,48.9394617553859,2.35258719081565
REG6950,48.9430491632603,2.35202486082863
REG40217,48.9370762850072,2.34709354435
REG24311,48.9388434172617,2.35303438705354
REG2328,48.9417318711772,2.3482083178522
REG14796,48.9379772199878,2.35090921972294
REG6864,48.9464250096668,2.35151498142993
REG23484,48.9448265611093,2.34778115134383
REG15026,48.9367805597138,2.35616688461934
REG23999,48.949481163213,2.35582114370884
REG2997,48.9435297216246,2.35240166220562
REG6931,48.9443949669026,2.35331269472948
REG24358,48.9490102598707,2.35439948827281
REG24360,48.9494214192835,2.35443960774031
REG22876,48.9401346646671,2.34902489735531
REG6954,48.9423963048209,2.35227398774771
REG6652,48.9382609847326,2.34743116051732
REG6854,48.9473842799786,2.35322636540476
REG6967,48.9400310593513,2.35182184250546
REG20753,48.9469084693369,2.34879023134339
REG2905,48.9516823174849,2.35594884771714
REG22875,48.9401253921766,2.34954139463452
REG2805,48.9447700216747,2.35130657778702
REG6959,48.9399455144205,2.35159659153518
REG6569,48.9415301642328,2.34979279479131
REG6969,48.940692174958,2.3460655026317
REG23342,48.9410232634929,2.35494334160883
REG8020,48.9334738491027,2.35024646584708
REG15022,48.9376765462396,2.35627112302063
REG2901,48.9436820242471,2.35388145325997
REG13565,48.9323325605745,2.35576762804195
REG7004,48.9461332691501,2.35698358682088
REG23729,48.9383945151067,2.34818365235861
REG36632,48.9452727713269,2.35339601291431
REG33671,48.946462167576,2.35695584644316
REG33345,48.9432578177154,2.34922439851386
REG33354,48.9436279155946,2.34978320994858
REG32495,48.9438470600062,2.34821918683479
REG33824,48.94301385859,2.34926785931768
REG33829,48.9435559407934,2.34943679891856
REG39206,48.9451452700556,2.35373857907302
REG23869,48.9422914895904,2.35348791504202
REG20240,48.9464713914919,2.35188559851046
REG2454,48.9470192224254,2.35143887312455
REG23948,48.9402399451853,2.34599030033109
REG1618,48.928812747826,2.35549516288568
REG23487,48.9449196496704,2.34754280116574
REG23490,48.9453718632566,2.34777820825172
REG6936,48.9480248298797,2.35355565701927
REG6965,48.9390895891404,2.35443176931223
REG2794,48.947013626598,2.35017406285839
REG6574,48.9418305724494,2.3565257852181
REG2491,48.9493282555191,2.35290271506782
REG14869,48.9369194352103,2.35484533523754
REG8938,48.9488584645169,2.35299337866586
REG13361,48.9363201931907,2.35523125419488
REG13363,48.9343519229303,2.35207719721071
REG6859,48.9464603923906,2.35188858492772
REG793,48.9300080777782,2.35445147649572
REG3184,48.9416414147519,2.34891960756765
REG2900,48.9444103956085,2.34899234282604
REG6848,48.9477814762152,2.35447993583653
REG40199,48.9375843707032,2.34727059078794
REG6943,48.9459543732274,2.35055442210017
REG6944,48.9459774356351,2.35043051679787
REG2587,48.9457170742096,2.35144286983167
REG4785,48.9408505695814,2.35439222817004
REG2786,48.9484687460274,2.3514094561951
REG3178,48.9439436411068,2.34911544237085
REG882,48.943752398454,2.35192941004022
REG8937,48.9488644633084,2.35291318536119
REG23877,48.9396819070859,2.34615307009232
REG2324,48.9414980869757,2.3523118031692
REG3148,48.942902817498,2.35047764492018
REG22017,48.9299880470257,2.35324661405947
REG22018,48.9302732730531,2.35315126641796
REG13266,48.9300042905231,2.35593072049339
REG13274,48.9364731217664,2.35101386119194
REG20038,48.9298235970478,2.35351323437855
REG6628,48.9505397228703,2.35432364355159
REG21118,48.9299236576633,2.35571595342432
REG40213,48.9377653886423,2.34556024891944
REG5270,48.9447546759206,2.34956061997534
REG13099,48.9372569553438,2.35352244563829
REG13504,48.9341894255804,2.35482359935428
REG20437,48.9308940693551,2.35413651108153
REG21928,48.9391048068487,2.35417870387758
REG567,48.9346499268269,2.34822788477466
REG1977,48.9435208813578,2.350601195578
REG673,48.934702318968,2.34984626263981
REG6651,48.9425265033015,2.34955498767359
REG23771,48.9408227816182,2.3462299120352
REG3734,48.9299427549807,2.35566995207654
REG13354,48.9365814583666,2.35386567458157
REG20310,48.941873998102,2.35093736832231
REG13178,48.937437793695,2.35275301202479
REG2992,48.9436533424561,2.35492116724042
REG3169,48.9390873277641,2.34819914663955
REG3180,48.9443126345958,2.34907408226577
REG21924,48.9406477228616,2.35382459940841
REG15105,48.9325141186423,2.35570937436453
REG14718,48.9343002688808,2.35042734711448
REG23854,48.9444258076242,2.34899353290055
REG23250,48.9464735469148,2.35110975176985
REG24354,48.9377237117817,2.34733590486641
REG2798,48.9469074069878,2.35038218623878
REG32494,48.9438816918849,2.34874562080482
REG34058,48.9438779247204,2.34776577543066
REG34060,48.9464792812886,2.34879340711102
REG33826,48.9432903431383,2.34924183886017
REG39205,48.9454716886118,2.35283651664797
REG20307,48.9421052027546,2.35172495995188
REG23737,48.9450209679856,2.35413799505304
REG20034,48.9297417427078,2.35402370929763
REG24483,48.9297381754427,2.35297939456559
REG4757,48.9471393929466,2.35199615382216
REG3134,48.9454894924229,2.35251758463977
REG6933,48.940050318279,2.35407391545513
REG6942,48.9459271645849,2.35068422378512
REG20242,48.9465100292913,2.35177988341203
REG1619,48.9287121667067,2.35551575926589
REG12123,48.9348868185798,2.35149618063204
REG8149,48.9424099296544,2.35267032765575
REG14630,48.9363367417404,2.35029584741309
REG1484,48.9365058994811,2.34759690370464
REG571,48.9362022949892,2.3477290639059
REG3171,48.9384742443645,2.34705660267264
REG6603,48.9460426368441,2.35428393367826
REG865,48.9374590165529,2.34932654384648
REG23998,48.9497337835523,2.35595819180111
REG24001,48.949029447197,2.35557591400227
REG5901,48.9472820174206,2.34905451563103
REG5902,48.9469625136474,2.34871300912456
REG23344,48.9481809739545,2.35100795398529
REG19645,48.937678069585,2.348735729561
REG6570,48.9420324758136,2.34697194136486
REG6657,48.9379041127485,2.34583855844843
REG23856,48.9403887212274,2.34739117587605
REG23859,48.9462319903165,2.34982134427672
REG20436,48.9386920312233,2.35518655489102
REG8555,48.9486862644687,2.35312976161164
REG23329,48.9458009709227,2.35466328523828
REG23734,48.9453053338553,2.35223562420602
REG1866,48.9351248740762,2.34867906078373
REG23416,48.9462692228051,2.34979127816501
REG23394,48.9457606140735,2.35522665696335
REG6831,48.9469143407041,2.35625910130732
REG674,48.9351649440135,2.34992307770734
REG2788,48.9467998378289,2.35090076230513
REG6843,48.9428360911035,2.35396979661157
REG6853,48.9474008207215,2.35288099009962
REG36633,48.9454125647152,2.35260469148831
REG32391,48.9436143821628,2.34970095311952
REG33774,48.9436198688661,2.34976647065609
REG33348,48.9429605241421,2.34925163912747
REG33350,48.9434594396918,2.34920630291232
REG33355,48.9429964910804,2.34963245544248
REG20650,48.9304597760575,2.35241511376884
REG23586,48.9461433880077,2.35613150703607
REG6605,48.9468704392771,2.35164227086054
REG20971,48.9442064725084,2.35500065483985
REG23736,48.945138986862,2.35416542504637
REG23772,48.9407865340583,2.3463484370309
REG23778,48.9424295889246,2.34903154435743
REG6656,48.9382976377118,2.3474432074951
REG2498,48.9495162756263,2.35273391971448
REG1497,48.9366114279054,2.3478065739756
REG6614,48.9510089392511,2.35552077239679
REG866,48.9374948268777,2.34899729197417
REG870,48.9373804350065,2.34993539219734
REG3991,48.9416183926156,2.35211191340483
REG3989,48.9410971411416,2.35215000776284
REG24598,48.9464269615345,2.3510708557672
REG22861,48.9438144184061,2.35289726379322
REG11761,48.9383458472717,2.34585577547808
